source	target	prediction
voldemort must prepare the doughnuts which she can prepare <eos>	voldemort must prepare the doughnuts which she can prepare <eos>	voldemort must prepare the doughnuts which she can prepare <eos>
hagrid must prepare a cookie because petunia may hiccup <eos>	hagrid must prepare a cookie because petunia may hiccup <eos>	hagrid must prepare a cookie because petunia may hiccup <eos>
since snape must prepare a strudel vernon should run <eos>	since snape must prepare a strudel vernon should run <eos>	since snape must prepare a strudel that vernon should run <eos>
lily must arrange a strudel since neville may gobble a baklava which vernon should eat <eos>	lily must arrange a strudel since neville may gobble a baklava which vernon should eat <eos>	lily must arrange a strudel since neville may gobble a baklava which vernon should eat <eos>
james may prepare many pancakes since she should gobble the souffle which ginny must hide <eos>	james may prepare many pancakes since she should gobble the souffle which ginny must hide <eos>	james may prepare many pancakes since she should gobble the souffle which ginny must hide <eos>
albus may assemble a pancake which she should hide since draco must assemble the strudels <eos>	albus may assemble a pancake which she should hide since draco must assemble the strudels <eos>	albus may assemble a pancake which she should hide since draco must assemble the strudels <eos>
because he should assemble a cake which fred may create neville can hide the doughnuts <eos>	because he should assemble a cake which fred may create neville can hide the doughnuts <eos>	because he should assemble a cake which fred may create neville can hide the doughnuts <eos>
mcgonagall should eat many doughnuts that fred must gobble since hermione must hide the eclaire <eos>	mcgonagall should eat many doughnuts that fred must gobble since hermione must hide the eclaire <eos>	mcgonagall should eat many doughnuts that fred must gobble since hermione must hide the eclaire <eos>
she may assemble the croissants which the professor should create since the professor can assemble a cake <eos>	she may assemble the croissants which the professor should create since the professor can assemble a cake <eos>	she may assemble the croissants which the professor should create since the professor can assemble a cake <eos>
george should prepare a croissant since a student should create the cookies which albus may arrange <eos>	george should not prepare a croissant since a student should create the cookies which albus may arrange <eos>	george should not prepare a croissant since a student should create the cookies which albus may arrange <eos>
because ginny may gobble the strudel that mcgonagall can sprinkle the witch must hide the baklava <eos>	because ginny may gobble the strudel that mcgonagall can sprinkle the witch must not hide the baklava <eos>	because ginny may not gobble the strudel because mcgonagall can hide the witch must hide the baklava <eos>
dobby should assemble the croissant since petunia must gobble the eclaires since ginny can chew many pancakes <eos>	dobby should assemble the croissant since petunia must gobble the eclaires since ginny can chew many pancakes <eos>	dobby should assemble the croissant since petunia must gobble the eclaires since ginny can chew many pancakes <eos>
because the professor must chew the souffle that fred can hide the student must sprinkle a souffle <eos>	because the professor must chew the souffle that fred can hide the student must sprinkle a souffle <eos>	because the professor must chew the souffle that fred can hide the student must sprinkle a souffle <eos>
she may gobble the cakes <eos>	she may gobble the cakes <eos>	she may gobble the cakes <eos>
ron should hide a cookie <eos>	ron should hide a cookie <eos>	ron should hide a cookie <eos>
the professor should laugh <eos>	the professor should not laugh <eos>	the professor should not laugh <eos>
lupin must chew the cookies <eos>	lupin must chew the cookies <eos>	lupin must chew the cookies <eos>
a wizard must wiggle <eos>	a wizard must not wiggle <eos>	a wizard must not wiggle <eos>
he should hide the doughnuts <eos>	he should hide the doughnuts <eos>	he should hide the doughnuts <eos>
he should make many doughnuts <eos>	he should make many doughnuts <eos>	he should make many doughnuts <eos>
mcgonagall should prepare the croissant <eos>	mcgonagall should prepare the croissant <eos>	mcgonagall should prepare the croissant <eos>
he can create the pancake <eos>	he can create the pancake <eos>	he can create the pancake <eos>
voldemort may create the baklava <eos>	voldemort may create the baklava <eos>	voldemort may create the baklava <eos>
she must arrange the cake <eos>	she must not arrange the cake <eos>	she must not arrange the cake <eos>
petunia must create the baklava <eos>	petunia must not create the baklava <eos>	petunia must not create the baklava <eos>
a wizard should gobble the croissant <eos>	a wizard should gobble the croissant <eos>	a wizard should gobble the croissant <eos>
vernon must eat a cake <eos>	vernon must eat a cake <eos>	vernon must eat a cake <eos>
fred should chew the chocolate <eos>	fred should chew the chocolate <eos>	fred should chew the chocolate <eos>
petunia should make the eclaires <eos>	petunia should not make the eclaires <eos>	petunia should not make the eclaires <eos>
