target,prediction,source length,target length,prediction length,correct,Preserves Tree Structure,Preserves Significant Clauses,Negates Main Verb,Negates Target Verb,Parseable
since george can gobble the croissants because he can eat the souffle vernon can not chew the doughnut which neville may assemble,since george can gobble the croissants because he can eat the souffle vernon can chew the doughnut which neville may assemble the doughnut which neville may assemble,21,22,27,0,N/A,N/A,N/A,0,0
since lupin should create the cakes snape should not hide many cakes because fred should prepare the souffles that dobby can sprinkle,since lupin should create the cakes snape should not hide many cakes because fred should prepare the souffles that dobby can sprinkle,21,22,22,1,1,1,1,1,1
since voldemort may gobble the chocolate the professor should not hide the strudels that sirius may hide,since voldemort may gobble the chocolate the professor should not hide the strudels that sirius may hide,16,17,17,1,1,1,1,1,1
because lily must create a cake that a witch may make lily may not arrange the pancakes,because lily must create a cake that a witch may make lily may not arrange the pancakes,16,17,17,1,1,1,1,1,1
because sirius may gobble the baklava dobby must not create the baklava that the professor should gobble,because sirius may gobble the baklava dobby must not create the baklava that the professor should gobble,16,17,17,1,1,1,1,1,1
since the student must run because draco can chew the strudels neville may not make the chocolates,since the student must run because because draco can chew the neville may make the chocolates,16,17,16,0,N/A,N/A,N/A,0,0
since hagrid must sprinkle the eclaires fred must not sprinkle many cakes which a professor must chew,since hagrid must sprinkle the eclaires fred must not sprinkle many cakes which a professor must chew,16,17,17,1,1,1,1,1,1
because neville should gobble the strudels that voldemort must hide mcgonagall must not giggle since sirius should arrange the croissant,because neville should gobble the strudels that voldemort must hide mcgonagall must not giggle since sirius should arrange the croissant,19,20,20,1,1,1,1,1,1
because lily can arrange the croissants which snape can chew fred should not create many croissants which lupin must make,because lily can arrange the croissants which snape can chew fred should create many croissants which lupin must make,19,20,19,0,0,0,0,0,1
because james can sprinkle the cookies that neville may create george may not gobble many doughnuts that george can create,because james can sprinkle the cookies that neville may create george may not gobble many doughnuts that george can create,19,20,20,1,1,1,1,1,1
since voldemort should eat a souffle which james should make sirius should not gobble a eclaire that snape must arrange,since voldemort should eat a souffle which james should not make sirius should gobble a eclaire that snape must arrange,19,20,20,0,N/A,N/A,N/A,0,0
since draco may hide the pancake that she should prepare since ginny should smile ron may not hide a strudel,since draco may hide the pancake that she should prepare since ginny should smile ron may hide a strudel,19,20,19,0,0,0,0,0,1
since the student can sprinkle the eclaires neville can not jump,since the student can sprinkle the eclaires neville can not jump,10,11,11,1,1,1,1,1,1
since ron may prepare the baklava a witch may not swim,since ron may prepare the baklava a witch may not swim,10,11,11,1,1,1,1,1,1
since ginny must walk draco should not chew the souffles,since ginny must walk draco should not chew the souffles,9,10,10,1,1,1,1,1,1
because fred must jump snape should not prepare a cookie,because fred must jump snape should not prepare a cookie,9,10,10,1,1,1,1,1,1
because lupin should hiccup ginny must not chew the chocolates,because lupin should hiccup ginny must not chew the chocolates,9,10,10,1,1,1,1,1,1
since albus can gobble the doughnut that mcgonagall should chew he should not swim,since albus can gobble the doughnut that mcgonagall should chew he should not swim,13,14,14,1,1,1,1,1,1
because hermione may make the baklava that fred must gobble dobby may not swim,because hermione may make the baklava that fred must gobble dobby may not swim,13,14,14,1,1,1,1,1,1
because petunia must wiggle hagrid can not gobble the chocolates that ginny must sprinkle,because petunia must wiggle hagrid can not gobble the chocolates that ginny must sprinkle,13,14,14,1,1,1,1,1,1
since fred must party draco must not gobble many pancakes which albus must sprinkle,since fred must party draco must not gobble many pancakes which albus must sprinkle,13,14,14,1,1,1,1,1,1
since voldemort should jump hagrid must not arrange the cake that he should create,since voldemort should jump hagrid must not arrange the cake that he should create,13,14,14,1,1,1,1,1,1
since she should giggle a professor should not assemble the souffles that a wizard may eat,since she should giggle a professor should not assemble the souffles that a wizard may eat,15,16,16,1,1,1,1,1,1
because harry can prepare the cake george must not eat the cake that neville must arrange,because harry can prepare the cake george must not eat the cake that neville must arrange,15,16,16,1,1,1,1,1,1
since petunia can hide a pancake that harry can eat harry must not chew the cookies,since petunia can hide a pancake that harry can not eat harry must chew the cookies,15,16,16,0,N/A,N/A,N/A,0,0
because lily may assemble the eclaires ron can not chew the chocolates which hermione should arrange,because lily may assemble the eclaires ron can not chew the chocolates which hermione should arrange,15,16,16,1,1,1,1,1,1
because he should laugh the witch should not hide the doughnut that a student must make,because he should laugh the witch should not hide the doughnut that a student must make,15,16,16,1,1,1,1,1,1
since ginny can arrange many doughnuts ginny must not assemble a baklava that fred may arrange,since ginny can arrange many doughnuts ginny must not assemble a baklava that fred may arrange,15,16,16,1,1,1,1,1,1
since george may gobble the croissants that fred may make hermione must not arrange a eclaire,since george may gobble the croissants that fred may make many must not arrange a eclaire,15,16,16,0,N/A,N/A,N/A,1,0
because ginny should hide many cookies because mcgonagall can make the doughnut sirius should not giggle,because ginny should hide many cookies because mcgonagall can make the doughnut sirius should not giggle,15,16,16,1,1,1,1,1,1
since a wizard should wiggle the professor may not sprinkle the eclaires that hermione must sprinkle,since a wizard should wiggle the professor may not sprinkle the eclaires that hermione must sprinkle,15,16,16,1,1,1,1,1,1
since albus should create a souffle ginny can not arrange the pancakes that sirius may create,since albus should create a souffle ginny can not arrange the pancakes that sirius may create,15,16,16,1,1,1,1,1,1
