Target Sentence,Predicted Sentence,Source Length,Target Length,Prediction Length,Correct Transformation,Parseable,Preserves Identical Tree Structure,"Preserves Significant Clauses (S, AdvP, RelP)"
since a witch should make the eclaires fred may gobble the doughnuts which the wizard must sprinkle,since a witch should make the eclaires fred may gobble the doughnuts which the wizard must sprinkle,17,17,17,1,1,1,1
since lupin must make the cakes because sirius should hide many pancakes she must assemble the baklava,since lupin must make the cakes because sirius should hide many pancakes she must assemble the baklava,17,17,17,1,1,1,1
since she must sprinkle the doughnut that vernon can chew because albus must laugh sirius must laugh,since she must sprinkle the doughnut that vernon can chew because vernon must laugh sirius must laugh,17,17,17,0,1,1,1
because fred should sprinkle the strudels because ginny must eat a strudel he should eat many baklava,because fred should sprinkle the strudels because ginny must eat a baklava he should eat many strudel,17,17,17,0,1,1,1
since neville must eat a strudel a witch must eat a pancake,since neville must eat a strudel a witch must eat a pancake,12,12,12,1,1,1,1
because a witch should make the eclaires neville should make the eclaire,because a witch should make the eclaires neville should make the eclaire,12,12,12,1,1,1,1
because dobby should prepare many chocolates which james should eat a professor should create many doughnuts because ron can hide a souffle,because dobby should prepare many chocolates which james should eat because harry should create a baklava a professor may hide a cake,22,22,22,0,1,0,0
because hermione should assemble the cakes lily must hide a strudel that the witch can eat because hermione may eat a doughnut,because hermione should assemble the cakes lily must hide the baklava that a witch can eat because hermione may eat a pancake,22,22,22,0,1,1,1
because hermione may make a baklava james must prepare a doughnut because snape should create the baklava that the student may chew,because hermione may make a doughnut james must prepare a baklava because snape may create the baklava that the student should chew,22,22,22,0,1,1,1
because fred must assemble a eclaire the wizard should walk,because fred must assemble a eclaire the wizard should walk,10,10,10,1,1,1,1
since james should laugh the wizard may chew many cakes,since james should laugh the wizard may chew many cakes,10,10,10,1,1,1,1
because neville may smile she must hiccup because snape must smile because a professor should chew many eclaires which ron must arrange,because neville must smile because may jump because a professor must chew a doughnut which she must arrange since ron should smile,22,22,22,0,0,N/A,N/A
because draco may chew the strudels petunia should laugh because a student can walk,because draco may chew the strudels petunia should laugh because a student can walk,14,14,14,1,1,1,1
since fred should run lily may hide the pancake that the professor must assemble,since fred should run lily may hide the pancake that the professor must assemble,14,14,14,1,1,1,1
since sirius must make the souffles which voldemort may eat the wizard may hiccup,since sirius must make the souffles which voldemort may eat the wizard may hiccup,14,14,14,1,1,1,1
because the student should smile albus must hide a strudel which vernon can eat,because the student should smile albus must hide a strudel which vernon can eat,14,14,14,1,1,1,1
since albus must arrange the chocolates fred can chew the chocolates which hagrid must gobble,since albus must arrange the chocolates fred can chew the chocolates which fred must gobble,15,15,15,0,1,1,1
because she must assemble the eclaires since albus should hiccup neville must make the doughnuts,because she must assemble the eclaires since albus should hiccup neville must make the doughnuts,15,15,15,1,1,1,1
because hagrid should chew a strudel which dobby should make lupin must arrange a baklava,because hagrid should chew a strudel which dobby should make lupin must arrange a baklava,15,15,15,1,1,1,1
since fred should create the cakes draco must laugh since neville may create the souffle,since fred should create the doughnut draco must create since neville may assemble the souffle,15,15,15,0,1,1,1
because harry must gobble the baklava that mcgonagall may arrange james must make a pancake,because harry must gobble the baklava that mcgonagall may arrange james must make a pancake,15,15,15,1,1,1,1
because harry must make the doughnuts that ron should sprinkle neville can hiccup,because harry must make the doughnuts that ron should sprinkle neville can hiccup,13,13,13,1,1,1,1
because harry must prepare the pancakes that dobby must sprinkle neville must party,because harry must prepare the pancakes that dobby must sprinkle neville must party,13,13,13,1,1,1,1
because james should party george must prepare the chocolates that voldemort must hide,because james should party george must prepare the chocolates that voldemort must hide,13,13,13,1,1,1,1
since the professor must make the cookie the professor must eat the souffles,since the professor must make the cookie the professor must eat the souffles,13,13,13,1,1,1,1
since the student should eat the cookie which she may make the student should gobble the souffles,since the student should eat the cookie which she may make the student should gobble the souffles,17,17,17,1,1,1,1
because petunia may laugh petunia should chew the strudels which he may eat since ginny may giggle,because petunia may laugh petunia should chew the strudels which fred may eat since george may giggle,17,17,17,0,1,0,1
because the wizard should gobble a pancake lily may assemble a strudel that a witch may prepare,because the wizard should gobble a pancake lily may assemble a strudel that a witch may prepare,17,17,17,1,1,1,1
because draco must hide the croissants that voldemort should chew fred must assemble a chocolate,because draco must hide the croissants that voldemort should chew fred must assemble a chocolate,15,15,15,1,1,1,1
because he must eat a chocolate that ginny should gobble petunia should make the eclaires,because he must eat a chocolate that ginny should gobble petunia should make the eclaires,15,15,15,1,1,1,1
since lily must sprinkle a pancake fred must make the doughnuts that hagrid must make,since lily must sprinkle a pancake fred must make the doughnuts that hagrid must make,15,15,15,1,1,1,1
since hagrid must eat the croissant she should make a pancake which sirius can assemble,since hagrid must eat the croissant she should make a pancake which sirius can assemble,15,15,15,1,1,1,1
