Target Sentence,Predicted Sentence,Source Length,Target Length,Prediction Length,Correct Transformation,Parseable,Preserves Identical Tree Structure,"Preserves Significant Clauses (S, AdvP, RelP)",Negates Main Clause,Has Main Clause,Negates Main Clause,Negates Outside of Main Clause,Has Target Verb,Negates Target Verb
"['because george may assemble the pancake that the witch must sprinkle harry can not wiggle', 'because petunia may not assemble the pancake that the student should assemble the pancake that the student should assemble', 14, 15, 19, 0, 0, 'N/A', 'N/A', 0, 0, 0, 0, 0]"
"['since she should sprinkle the doughnuts he should not arrange many chocolates which mcgonagall may make', 'since should not sprinkle the doughnuts which she should sprinkle the doughnuts which vernon should sprinkle the doughnuts which vernon should sprinkle', 15, 16, 22, 0, 0, 'N/A', 'N/A', 0, 0, 0, 0, 0]"
"['since petunia should make a eclaire that snape should create ginny must not hide the croissant', 'since should not hide the croissant that snape must hide the croissant that snape must hide', 15, 16, 16, 0, 0, 'N/A', 'N/A', 0, 0, 0, 1, 1]"
"['since she should gobble a souffle that draco can assemble neville must not make the souffles', 'since she should not make a doughnut that draco must make', 15, 16, 11, 0, 1, 0, 0, 0, 0, 1, 1, 1]"
"['since george should prepare the pancakes which lupin should assemble mcgonagall must not create the doughnuts', 'since george should not prepare the pancakes which lupin must prepare the pancakes which lupin must prepare', 15, 16, 17, 0, 0, 'N/A', 'N/A', 0, 0, 0, 0, 0]"
"['since ron must gobble the baklava which james must chew harry must not prepare the doughnuts', 'since must not gobble the baklava which james must gobble the baklava which james must eat', 15, 16, 16, 0, 0, 'N/A', 'N/A', 0, 0, 0, 0, 0]"
"['because vernon should assemble the chocolates which ron should make ron should not prepare the chocolate', 'because vernon should not assemble the chocolate which ron may assemble the chocolate which ron may assemble', 15, 16, 17, 0, 0, 'N/A', 'N/A', 0, 0, 0, 0, 0]"
"['because george should laugh the student should not make the cookies that she may chew', 'because should not laugh the cookies that because james should laugh', 14, 15, 11, 0, 0, 'N/A', 'N/A', 0, 0, 0, 0, 0]"
"['because lupin must hide the doughnuts which lupin may make a professor should not wiggle', 'because must not hide the doughnuts which lupin may hide the doughnuts which lupin may hide', 14, 15, 16, 0, 0, 'N/A', 'N/A', 0, 0, 0, 0, 0]"
"['because sirius should hide the eclaires that he can gobble ginny must not hide the doughnut which ron can chew', 'because should should not hide the eclaires that ginny should hide', 19, 20, 11, 0, 0, 'N/A', 'N/A', 0, 0, 0, 1, 1]"
"['because snape should hide the cake a student can not sprinkle the doughnuts since lupin must hide a eclaire', 'snape should not sprinkle the doughnuts since lupin should sprinkle the doughnuts since lupin can sprinkle the doughnuts since lupin can sprinkle the doughnuts since lupin can sprinkle the doughnuts', 18, 19, 30, 0, 1, 0, 0, 1, 1, 1, 1]"
"['since the professor should make many doughnuts that sirius must chew george may not assemble the souffle', 'since the professor should not make many doughnuts that mcgonagall may chew', 16, 17, 12, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
"['since hermione may hide a eclaire a wizard can not prepare the chocolates that petunia must prepare', 'since may not prepare the chocolates that she can prepare', 16, 17, 10, 0, 0, 'N/A', 'N/A', 0, 0, 0, 1, 1]"
"['because the wizard may arrange the cookies ginny may not hide a croissant which lily should eat', 'because ginny may not arrange the cookies which the may assemble', 16, 17, 11, 0, 0, 'N/A', 'N/A', 0, 0, 0, 0, 0]"
"['because vernon should gobble the doughnuts lupin may not assemble a souffle which she may make', 'because vernon should not gobble the cookie which lupin should gobble the strudel which lupin should gobble', 15, 16, 17, 0, 0, 'N/A', 'N/A', 0, 0, 0, 0, 0]"
"['because mcgonagall may make the pancake hagrid should not assemble the chocolates that fred may gobble', 'because may not assemble the pancake', 15, 16, 6, 0, 0, 'N/A', 'N/A', 0, 0, 0, 1, 1]"
"['since lupin should make the eclaire neville must not assemble the pancake because hermione may swim', 'since should not make the eclaire because petunia must make the eclaire', 15, 16, 12, 0, 0, 'N/A', 'N/A', 0, 0, 0, 0, 0]"
"['since ron should chew the strudels that petunia should arrange since ron must prepare the cakes harry can not hiccup', 'since should not chew the strudels that the should prepare', 19, 20, 10, 0, 0, 'N/A', 'N/A', 0, 0, 0, 0, 0]"
"['since a wizard should gobble a cake ron can not arrange a souffle since the student should eat the cookies', 'since james should not eat the cookies ron may make the cookies ron may make the cookies', 19, 20, 17, 0, 0, 'N/A', 'N/A', 0, 0, 0, 0, 0]"
"['because dobby can gobble a strudel that she may gobble hermione must not chew the cake since draco can smile', 'because dobby can not smile since neville can not smile', 19, 20, 10, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
"['because ron should eat the eclaires that snape can make because the wizard must smile the wizard can not chew the baklava', 'because must not chew the baklava that snape can gobble the eclaires that the professor must gobble the eclaires that the professor must gobble', 21, 22, 24, 0, 0, 'N/A', 'N/A', 0, 0, 0, 1, 1]"
"['because lily must wiggle the wizard can not arrange the doughnuts since dobby can hide the souffles that a professor must hide', 'because she must not hide the souffles that she must hide since draco can hide the souffles that she must hide', 21, 22, 21, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
"['since the professor can prepare the baklava that the professor can assemble sirius can not arrange the pancakes that fred can chew', 'since the professor can not prepare the baklava that the professor can prepare', 21, 22, 13, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
"['because a wizard must arrange a doughnut that she should assemble the professor may not arrange the chocolates since the student may create the cakes', 'because a wizard may not assemble the cakes that mcgonagall may assemble', 24, 25, 12, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
"['since mcgonagall must prepare a croissant which james must gobble since sirius should giggle the wizard may not hide a strudel which hermione should eat', 'since must not arrange the croissant which a professor must arrange the croissant which a witch must chew because a witch must arrange the croissant', 24, 25, 25, 0, 0, 'N/A', 'N/A', 0, 0, 0, 0, 0]"
"['because hermione can create the baklava that ginny may hide since ron may jump since the wizard can hide the pancake lupin can not run', 'because can can not hide the baklava that the should hide the pancake that the should assemble', 24, 25, 17, 0, 0, 'N/A', 'N/A', 0, 0, 0, 0, 0]"
"['because vernon can laugh since he should create a croissant george must not laugh since the witch may create the chocolates that voldemort should gobble', 'because george should laugh since a student can sprinkle the croissant that the student can sprinkle the chocolates that ginny must eat', 24, 25, 22, 0, 0, 'N/A', 'N/A', 0, 0, 0, 1]"
"['since albus may assemble the cookies which albus should eat the professor can not wiggle since james should eat the baklava which lily must eat', 'since albus may not assemble the cookies which the may sprinkle the cookies which the should create', 24, 25, 17, 0, 0, 'N/A', 'N/A', 0, 0, 0, 0, 0]"
"['because he should prepare the cookies because hagrid can hide the strudels that the student should assemble hagrid may not laugh', 'because should should prepare the cookies because petunia must hide the strudels that the professor must hide the strudels that the professor must hide', 20, 21, 24, 0, 0, 'N/A', 'N/A', 0, 0, 0, 0, 0]"
"['because mcgonagall may chew a croissant that the student must arrange hagrid should not prepare a baklava that hagrid may arrange', 'because may not assemble a croissant that because mcgonagall must assemble because a student should assemble because a student should arrange a croissant that the should assemble', 20, 21, 27, 0, 0, 'N/A', 'N/A', 0, 0, 0, 0, 0]"
"['since sirius can make the doughnut that a professor can create fred can not create a cake which vernon may eat', 'since sirius can not make the doughnut that the should make the doughnut that the should make', 20, 21, 17, 0, 0, 'N/A', 'N/A', 0, 0, 0, 0, 0]"
"['since the student must prepare a strudel that albus should arrange lily must not hide the cakes that lily may chew', 'since the student must hide the cakes that mcgonagall must hide the cakes that mcgonagall must hide', 20, 21, 17, 0, 0, 'N/A', 'N/A', 0, 0, 0, 1]"
"['since dobby may eat a croissant which a wizard must chew lupin must not create the strudel that mcgonagall should create', 'since may not chew a eclaire which a must chew a eclaire that mcgonagall must chew', 20, 21, 16, 0, 0, 'N/A', 'N/A', 0, 0, 0, 0, 0]"
"['since the wizard can hide a baklava a student may not eat a eclaire that petunia should prepare', 'since james can not assemble the baklava that the wizard should prepare', 17, 18, 12, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
"['because lupin should gobble the doughnuts harry should not make the souffle because she can sprinkle the cookie', 'because should not gobble the doughnuts because harry can gobble the doughnuts because harry can sprinkle the doughnuts', 17, 18, 18, 0, 0, 'N/A', 'N/A', 0, 0, 0, 0, 0]"
"['because the student can sprinkle a cookie which sirius can eat the witch can not sprinkle the cakes', 'because the student can sprinkle the chocolates because the student can sprinkle the cakes which voldemort can gobble the cakes which voldemort can gobble the cakes', 17, 18, 26, 0, 0, 'N/A', 'N/A', 0, 0, 0, 1]"
"['because albus should chew the croissants she must not sprinkle many croissants because she must sprinkle the baklava', 'because albus should not prepare many baklava because she must sprinkle the baklava', 17, 18, 13, 0, 1, 0, 0, 0, 0, 1, 1]"
"['since lily must smile snape must not make the eclaires which albus can assemble because george must jump', 'since must not make the eclaires which dobby must assemble the eclaires which dobby must assemble the eclaires which dobby george may make', 17, 18, 23, 0, 0, 'N/A', 'N/A', 0, 0, 0, 1, 1]"
"['since voldemort must sprinkle the croissant the wizard must not arrange the souffle', 'voldemort must not sprinkle the croissant', 12, 13, 6, 0, 1, 0, 0, 1, 1, 0, 0]"
"['since a professor may jump because voldemort can party harry can not swim', 'since a professor may not swim since neville may swim', 12, 13, 10, 0, 1, 0, 0, 0, 0, 1, 1, 1]"
"['because the witch should sprinkle the souffle fred must not arrange the eclaire', 'because james should not sprinkle the souffle because fred should sprinkle the souffle', 12, 13, 13, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
"['because dobby can sprinkle a souffle that hagrid must assemble neville may not gobble the doughnut', 'because dobby can sprinkle a souffle that hagrid may gobble the doughnut that hagrid may gobble', 15, 16, 16, 0, 0, 'N/A', 'N/A', 0, 0, 0, 1]"
"['since ginny can assemble the baklava which hagrid should sprinkle hermione must not eat the pancakes', 'since can not assemble the baklava hagrid must assemble the baklava hagrid must assemble the baklava', 15, 16, 16, 0, 0, 'N/A', 'N/A', 0, 0, 0, 0, 0]"
"['because sirius must assemble the baklava petunia must not make the pancake that dobby should create', 'because she must not assemble the baklava that she must assemble the baklava that she must assemble', 15, 16, 17, 0, 0, 'N/A', 'N/A', 0, 0, 0, 0, 0]"
"['since snape may gobble the cookies since george must hide the baklava she must not prepare the baklava which he must eat', 'since ginny may not gobble the cookies which the must eat the cookies which the student must', 21, 22, 17, 0, 0, 'N/A', 'N/A', 0, 0, 0, 0, 0]"
"['because snape can prepare the croissants because harry should chew the cookies which hagrid must create albus must not prepare the eclaire', 'because can not prepare the cookies which she should create the cookies', 21, 22, 12, 0, 0, 'N/A', 'N/A', 0, 0, 0, 1, 1]"
"['since he must eat many pancakes because snape may eat a chocolate she must not create the strudel which vernon must prepare', 'since must not eat many pancakes which neville should create because snape may create many pancakes', 21, 22, 16, 0, 0, 'N/A', 'N/A', 0, 0, 0, 1]"
"['because james must make the chocolate that lily may hide draco should not arrange the pancakes since ron must prepare a pancake', 'because james must not make a chocolate that a professor should arrange the eclaires that a professor should arrange', 21, 22, 19, 0, 0, 'N/A', 'N/A', 0, 0, 0, 1]"
"['because the professor must chew the pancake hermione can not sprinkle the cakes that a witch should create', 'because she must not sprinkle the pancake that the professor can sprinkle', 17, 18, 12, 0, 1, 0, 0, 0, 0, 1, 1, 1]"
"['because a student may eat the cakes james must not arrange a cake which a student should create', 'because a student should not eat the cakes which a wizard should eat the cakes which a wizard should eat', 17, 18, 20, 0, 0, 'N/A', 'N/A', 0, 0, 0, 0, 0]"
"['since hagrid can wiggle the student can not hiccup', 'since hagrid can not wiggle since a student can wiggle', 8, 9, 10, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
"['since the professor may smile hermione must not swim', 'since the professor must not swim', 8, 9, 6, 0, 1, 0, 0, 0, 0, 1, 1, 1]"
"['since the student should create the baklava draco must not arrange the souffle', 'since the student should not create the baklava', 12, 13, 8, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
"['because petunia may sprinkle the strudel the wizard should not prepare the strudel', 'because petunia may not sprinkle the strudel because the may sprinkle the strudel', 12, 13, 13, 0, 0, 'N/A', 'N/A', 0, 0, 0, 0, 0]"
"['since a wizard should create the pancakes snape must not make the pancakes', 'since james should not make the pancakes snape must make the pancakes snape must make', 12, 13, 15, 0, 0, 'N/A', 'N/A', 0, 0, 0, 1, 1]"
